field,level,beads,seed,photons,method,rel_l2,mean_l1,seconds
decentred,1.0,64,1,20000.0,hybrid: Zquad + GP residual,0.03795964853102992,0.048008682695990616,24.21597123146057
decentred,1.0,64,2,20000.0,mean (invariant),0.20381507690565073,0.22633012159182492,0.00018715858459472656
decentred,1.0,64,2,20000.0,nearest bead,0.11275511194202674,0.12500005631801678,0.000102996826171875
decentred,1.0,64,2,20000.0,IDW kNN,0.10406439672731083,0.09557892262738722,9.512901306152344e-05
decentred,1.0,64,2,20000.0,poly pixels (PSFEx),0.07049840077690864,0.08630451861638497,0.0009350776672363281
decentred,1.0,64,2,20000.0,PCA+poly (Jee07),0.07098142035713764,0.08604140628052498,0.0022766590118408203
decentred,1.0,64,2,20000.0,PCA+RBF (Gentile13),0.05484727487328526,0.06352849082243177,0.042609214782714844
decentred,1.0,64,2,20000.0,PCA+GP (PIFF-like),0.0694812844494063,0.07005089353294786,0.09649825096130371
decentred,1.0,64,2,20000.0,Seidel-5 (physics),0.06822599206021682,0.0986800611094012,22.75043773651123
decentred,1.0,64,2,20000.0,Zernike-quad-31 (physics),0.0484452540763986,0.07609869250110642,24.660799264907837
decentred,1.0,64,2,20000.0,hybrid: Zquad + GP residual,0.031903906914116716,0.04657894255077307,24.866984844207764
decentred,2.0,64,0,20000.0,mean (invariant),0.4615169548229425,0.46931713687438464,0.00030040740966796875
decentred,2.0,64,0,20000.0,nearest bead,0.18024899030568067,0.1757866464575176,9.775161743164062e-05
decentred,2.0,64,0,20000.0,IDW kNN,0.15047152492674912,0.139193289761662,8.654594421386719e-05
decentred,2.0,64,0,20000.0,poly pixels (PSFEx),0.13650177351808154,0.1604802753255821,0.0008606910705566406
decentred,2.0,64,0,20000.0,PCA+poly (Jee07),0.14154619861923046,0.1700636403263835,0.0023169517517089844
decentred,2.0,64,0,20000.0,PCA+RBF (Gentile13),0.09092520503021242,0.12823851742411305,0.04236721992492676
decentred,2.0,64,0,20000.0,PCA+GP (PIFF-like),0.08747852902036865,0.12619701299530428,0.06780767440795898
decentred,2.0,64,0,20000.0,Seidel-5 (physics),0.1766752489334232,0.23443865746688294,26.14749574661255
decentred,2.0,64,0,20000.0,Zernike-quad-31 (physics),0.11408620891571446,0.1562026098453065,35.77264356613159
decentred,2.0,64,0,20000.0,hybrid: Zquad + GP residual,0.051706271030763425,0.07842192907851572,36.002885580062866
decentred,2.0,64,1,20000.0,mean (invariant),0.47696166512971244,0.46080726399671146,0.00030112266540527344
decentred,2.0,64,1,20000.0,nearest bead,0.20041874794865164,0.18338592044297997,8.344650268554688e-05
decentred,2.0,64,1,20000.0,IDW kNN,0.2081048325104279,0.162951054370189,0.0002429485321044922
decentred,2.0,64,1,20000.0,poly pixels (PSFEx),0.15633626826495015,0.14658404566006394,0.0008535385131835938
decentred,2.0,64,1,20000.0,PCA+poly (Jee07),0.16184964867702403,0.159968165102576,0.0023446083068847656
decentred,2.0,64,1,20000.0,PCA+RBF (Gentile13),0.119867054518044,0.13184656906905856,0.04880237579345703
decentred,2.0,64,1,20000.0,PCA+GP (PIFF-like),0.10977705763853286,0.1286801006066335,0.07067465782165527
decentred,2.0,64,1,20000.0,Seidel-5 (physics),0.196234622099817,0.2557141591942335,26.305284023284912
decentred,2.0,64,1,20000.0,Zernike-quad-31 (physics),0.1409493346167918,0.18852045379980764,46.40140247344971
decentred,2.0,64,1,20000.0,hybrid: Zquad + GP residual,0.06142472718041043,0.08126989171485449,46.7683322429657
decentred,2.0,64,2,20000.0,mean (invariant),0.45918052217418515,0.4534097033194051,0.00019311904907226562
decentred,2.0,64,2,20000.0,nearest bead,0.2086318495109987,0.19540593063953682,0.00010466575622558594
decentred,2.0,64,2,20000.0,IDW kNN,0.1800517543205452,0.16145717143854846,9.083747863769531e-05
decentred,2.0,64,2,20000.0,poly pixels (PSFEx),0.14677662969539115,0.16845280176653446,0.0009448528289794922
decentred,2.0,64,2,20000.0,PCA+poly (Jee07),0.1493295237247486,0.1743287647904742,0.002348661422729492
decentred,2.0,64,2,20000.0,PCA+RBF (Gentile13),0.106030287321028,0.13415428507499058,0.042786359786987305
decentred,2.0,64,2,20000.0,PCA+GP (PIFF-like),0.10392872012397633,0.13338031795515257,0.06711316108703613
decentred,2.0,64,2,20000.0,Seidel-5 (physics),0.17056455393964898,0.21657525010020176,26.175301551818848
decentred,2.0,64,2,20000.0,Zernike-quad-31 (physics),0.13511043895239386,0.1744940840240987,45.4476842880249
decentred,2.0,64,2,20000.0,hybrid: Zquad + GP residual,0.059634963348881895,0.08763203006306372,45.746426820755005
centred,1.0,32,0,20000.0,mean (invariant),0.13169666838887428,0.17032449161002278,0.00020933151245117188
centred,1.0,32,0,20000.0,nearest bead,0.07701403755412917,0.10481939656629058,6.29425048828125e-05
centred,1.0,32,0,20000.0,IDW kNN,0.06611820010019391,0.07602705325489996,5.1021575927734375e-05
centred,1.0,32,0,20000.0,poly pixels (PSFEx),0.039091634763990364,0.0614643689912564,0.0008389949798583984
centred,1.0,32,0,20000.0,PCA+poly (Jee07),0.036273525415128356,0.05595047585491258,0.0011000633239746094
centred,1.0,32,0,20000.0,PCA+RBF (Gentile13),0.03655152771877869,0.05455918799632011,0.013456106185913086
centred,1.0,32,0,20000.0,PCA+GP (PIFF-like),0.05037069082960572,0.06383963768480252,0.0753016471862793
centred,1.0,32,0,20000.0,Seidel-5 (physics),0.0009960952073460676,0.0011930612276611313,6.915095090866089
centred,1.0,32,0,20000.0,Zernike-quad-31 (physics),0.0018374579502176808,0.002423813104581934,8.290055751800537
centred,1.0,32,0,20000.0,hybrid: Zquad + GP residual,0.00543832242039585,0.0071499358120705354,8.46259093284607
centred,1.0,32,1,20000.0,mean (invariant),0.13370384758083956,0.16714963110033204,0.0001780986785888672
centred,1.0,32,1,20000.0,nearest bead,0.09516210142102222,0.11321257903280779,8.940696716308594e-05
centred,1.0,32,1,20000.0,IDW kNN,0.09383995848813753,0.09177807529074956,9.274482727050781e-05
centred,1.0,32,1,20000.0,poly pixels (PSFEx),0.059669635688810334,0.07402666408040043,0.0010080337524414062
centred,1.0,32,1,20000.0,PCA+poly (Jee07),0.0551998363759826,0.06402253897029067,0.0016889572143554688
centred,1.0,32,1,20000.0,PCA+RBF (Gentile13),0.059517001565965046,0.06531130870290311,0.02124810218811035
centred,1.0,32,1,20000.0,PCA+GP (PIFF-like),0.07682409854587616,0.07501823811125799,0.08311200141906738
centred,1.0,32,1,20000.0,Seidel-5 (physics),0.0005891636435165604,0.0008118944225069298,7.609674692153931
centred,1.0,32,1,20000.0,Zernike-quad-31 (physics),0.0013456563778324133,0.0019179501712605336,13.020193099975586
centred,1.0,32,1,20000.0,hybrid: Zquad + GP residual,0.008926006442318902,0.011941389343279627,13.270875692367554
centred,1.0,32,2,20000.0,mean (invariant),0.1360361644536075,0.16621874980875992,0.00022554397583007812
centred,1.0,32,2,20000.0,nearest bead,0.08588121105835665,0.11022982294160885,0.00029778480529785156
centred,1.0,32,2,20000.0,IDW kNN,0.09179564800787698,0.0928242789703067,6.0558319091796875e-05
centred,1.0,32,2,20000.0,poly pixels (PSFEx),0.053095762383881834,0.07572794944319097,0.0007336139678955078
centred,1.0,32,2,20000.0,PCA+poly (Jee07),0.047719561854740425,0.06439166813230081,0.0015835762023925781
centred,1.0,32,2,20000.0,PCA+RBF (Gentile13),0.05576808336411727,0.06620670553902912,0.013228416442871094
centred,1.0,32,2,20000.0,PCA+GP (PIFF-like),0.07590013293318644,0.07816217064932643,0.08172345161437988
